Time frequency,Unit of measure,Size classes in number of employees,Geopolitical entity (reporting)\Time,1980.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0
Annual,Number,50 employees or more,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7213.0,2403.0,2552.0,3048.0,2715.0,2322 e,2424.0,2155.0,2170.0
Annual,Number,50 employees or more,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,23171.0,30770.0,33525.0,40748.0,40303.0,47130.0,49838.0,53088.0,57265.0,59191.0,48668.0,:,46597.0,:
Annual,Number,50 employees or more,Finland,:,:,:,:,:,:,:,:,:,:,3851.0,3703.0,3851.0,4135.0,4496.0,5296.0,6482.0,6972.0,7053.0,6983.0,7521.0,7507.0,7402.0,7572.0,8803.0,8791.0,6731.0,6150.0,5926.0,5900.0
Annual,Number,50 employees or more,France,:,:,:,:,:,86662.0,93285.0,97469.0,92819.0,96458.0,85793.0,86284.0,91945.0,92304.0,96147.0,103918.0,111933.0,122927.0,127205.0,130269 p,132186.0,135122.0,141463.0,141662.0,153666.0,:,:,:,:,:
Annual,Number,50 employees or more,Croatia,:,:,:,:,:,:,:,:,:,6612.0,6404.0,5843.0,5431.0,5288.0,6162.0,6594.0,6051.0,5567.0,3997.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,50 employees or more,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,56384.0,54041.0,51200.0,:,:,:,:,:,:,:,:,:,:,:,20009.0,17159.0,17464.0,18766 p
Annual,Number,50 employees or more,Ireland,:,:,:,:,:,:,:,:,:,:,628.0,628.0,1151.0,1176.0,1286.0,1471.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,50 employees or more,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,333.0,330.0,441.0,360.0,418.0,411.0,528 e,541 e,:,:,:,:,:,:,:
Annual,Number,50 employees or more,Italy,:,:,:,:,:,:,:,:,32491.0,:,:,:,:,:,:,:,:,:,:,43023.0,44851.0,45331.0,48925.0,51801.0,56460.0,58353.0,58592.0,60227.0,61205.0,60101.0
Annual,Number,50 employees or more,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,156.0,146.0,0.0,0.0,:,:,:,63.0,61.0,:,:,:
Annual,Number,50 employees or more,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,10340.0,7094.0,6218.0,5469.0,5406.0,5605.0,4721.0,5848.0,7095.0,9099.0,10035 p,12132.0,14339.0,17241.0,14923.0,12949.0,15725.0,:
Annual,Number,50 employees or more,Luxembourg,:,:,:,:,:,:,:,:,:,426.0,:,:,:,:,:,1949.0,2619.0,3017.0,3646.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,50 employees or more,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,5255.0,4213.0,3612.0,3010.0,2100.0,1909.0,1783.0,1989.0,2379.0,2675.0,3131.0,3307.0,4052.0,4713.0,3556.0,3589.0,4616.0,5936.0
Annual,Number,50 employees or more,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,6471.0,5724.0,4677.0,4685.0,4609.0,4325.0,2014.0,1453.0,:,:,509.0,209.0,316.0,:,:,:,:,:
Annual,Number,50 employees or more,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3254.0,3087.0,3594.0,3353.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,50 employees or more,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3764.0,:,:,:,:,3160 b,3181.0,3622.0,4128.0,4777.0,4882.0,4730.0,5059.0,5195.0
Annual,Number,50 employees or more,Poland,:,:,:,:,:,:,:,:,:,:,:,:,33667.0,32013.0,30849.0,30246.0,30124.0,27717.0,23892.0,22097.0,23742.0,26713.0,30746.0,37289.0,46399.0,49429.0,50308.0,55928.0,54868.0,53635.0
Annual,Number,50 employees or more,Portugal,:,:,:,:,:,:,:,:,:,6606.0,7467.0,7586.0,7142.0,7967.0,8564.0,11021.0,10849.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,50 employees or more,Romania,:,:,:,:,:,:,:,:,:,:,:,56260.0,:,:,:,:,:,:,:,:,:,:,:,:,:,25112.0,22080.0,:,:,:
Annual,Number,50 employees or more,Sweden,:,:,:,:,:,:,15338.0,17449.0,17159.0,16256.0,15822.0,8280.0,8436.0,9094.0,9448.0,10595.0,10224.0,12217.0,12100.0,12370.0,12026.0,11829.0,11727.0,12795.0,14363.0,14923.0,15389.0,15988.0,17822.0,:
Annual,Number,50 employees or more,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,3725.0,3178.0,2823.0,2652.0,2740.0,2621.0,2480.0,2793.0,2627.0,2720.0,3242 b,3646.0,4171.0,4264.0,3793.0,3734.0,3527.0,3088.0
Annual,Number,50 employees or more,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6168.0,5102.0,4573.0,4990.0,4962.0,5186.0,:,:,:,:,:,:,:,:
Annual,Number,50 employees or more,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,104782.0,73950.0,87110.0,132890.0,151205.0,145990.0,138890.0,149450.0,145955.0,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Austria,:,:,:,:,:,30619.0,:,:,:,:,:,:,34826.0,:,43033.0,44451.0,45734.0,47650.0,51289.0,55346.0,57549.0,58572.0,57576 n,53910 n,54073.0,54338.0,51782.0,51012.0,52382.0,52362.0
Annual,Number,Total,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,43397.0,44752.0,43800.0,48117.0,51007 p
Annual,Number,Total,Switzerland,:,:,:,:,:,:,:,:,30717.0,:,37193.0,:,29944.0,:,:,28767.0,:,:,32374.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,2210.0,:,:,:,:,:,:,:,:,:,2536.0,2549.0,2556.0,2572.0,2970.0,:,2570.0,2070.0
Annual,Number,Total,Czechia,:,:,:,:,:,:,:,:,:,:,110297.0,206176.0,133581.0,139359.0,140817.0,143713.0,144107.0,141820.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Germany,:,:,:,:,:,:,:,:,:,:,:,314713.0,300130.0,261608.0,283166.0,356729.0,:,503420.0,463476.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Denmark,:,:,:,:,:,:,:,:,:,44726.0,35232.0,36509.0,37109.0,37694.0,37462.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,15250.0,15740.0,17385.0,18131.0,17208.0,11239.0,12612.0,15439.0,15416.0,11634 e,12886.0,13430.0,12841.0
Annual,Number,Total,Spain,70582.0,71117.0,66288.0,66276.0,60504.0,52961.0,50184.0,49724.0,48923.0,47867.0,42089.0,:,:,:,:,:,292240.0,11328.0,314182.0,336674.0,233607.0,248809.0,267682.0,278967.0,295203.0,293811.0,257186.0,:,231615.0,:
Annual,Number,Total,Finland,:,:,:,:,:,:,:,:,:,30610.0,27980.0,:,21086.0,23498.0,26714.0,28001.0,36335.0,37812.0,36870.0,37250.0,38003.0,38220.0,38906.0,40256.0,42977.0,43224.0,39304.0,39293.0,39966.0,38534.0
Annual,Number,Total,France,:,:,:,:,:,264865.0,272646.0,282697.0,274652.0,283805.0,261108.0,262007.0,277276.0,276438.0,282887.0,305464.0,312163.0,328953.0,348270.0,343175 p,345297.0,343958.0,350354.0,350362.0,365038.0,:,:,:,314500.0,:
Annual,Number,Total,Croatia,:,:,:,:,:,:,:,:,:,7039.0,6922.0,6339.0,6259.0,6376.0,7350.0,8272.0,7529.0,6858.0,5212.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,74284.0,72768.0,71498.0,22654.0,24778.0,27200.0,27300.0,30700.0,31243.0,35631.0,34128.0,39563.0,40156.0,312259.0,58210 f,48199.0,53851.0,55931 p
Annual,Number,Total,Ireland,:,:,:,:,:,:,:,:,:,:,8649.0,8896.0,9867.0,10861.0,11927.0,12643.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2564.0,2540.0,2513.0,2494.0,2363.0,2281.0,2294 e,2381 e,:,:,:,:,:,:,:
Annual,Number,Total,Italy,:,:,:,:,:,:,:,:,220363.0,:,:,:,:,:,:,:,:,:,:,177302.0,192456.0,197929.0,208141.0,213760.0,222272.0,230750.0,220316.0,223509.0,230972.0,224481.0
Annual,Number,Total,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,213.0,:,:,:,188.0,226.0,488.0,504.0,342.0,315.0,:,:,:,483.0,454.0,:,:,:
Annual,Number,Total,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,15112.0,13539.0,14739.0,14004.0,16392.0,18195.0,19321.0,20450.0,24617.0,25736.0,29517.0,33590.0,40111.0,44321.0,39525.0,35800.0,39429.0,:
Annual,Number,Total,Luxembourg,:,:,:,:,:,:,:,:,:,3439.0,:,:,:,:,:,4743.0,5339.0,6086.0,6752.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,8423.0,8781.0,9120.0,9808.0,9520.0,8677.0,9249.0,10617.0,12039.0,14071.0,16220.0,18410.0,20469.0,20441.0,16749.0,18043.0,19021.0,21793.0
Annual,Number,Total,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,7198.0,6254.0,5233.0,5053.0,4965.0,4639.0,2733.0,2136.0,:,:,1675.0,1593.0,1933.0,:,:,:,:,:
Annual,Number,Total,Malta,:,:,:,:,:,:,:,:,:,:,:,:,7479.0,7570.0,7544.0,7490.0,7891.0,8060.0,:,:,:,:,:,:,845.0,885.0,1022.0,:,:,:
Annual,Number,Total,Netherlands,:,:,:,:,:,:,:,:,:,:,:,93858.0,103621.0,109703.0,91084.0,95607.0,98242.0,108400.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Norway,:,:,:,:,:,:,:,:,:,:,22241.0,:,27423.0,26185.0,:,:,:,:,:,:,:,26552 b,27227.0,28399.0,30252.0,30800.0,29825.0,29092.0,29714.0,30161.0
Annual,Number,Total,Poland,:,:,:,:,:,:,:,:,:,:,:,:,138992.0,157692.0,177043.0,195385.0,200608.0,195354.0,189121.0,202626.0,196993.0,200811.0,196812.0,226932.0,245104.0,267217.0,257644.0,284316.0,295370.0,291224.0
Annual,Number,Total,Portugal,:,:,:,:,:,:,:,:,:,24126.0,26323.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Romania,:,:,:,:,:,:,:,:,:,:,:,61851.0,:,:,:,:,:,:,:,:,:,:,:,:,:,92818.0,87805.0,:,:,:
Annual,Number,Total,Sweden,:,:,:,:,:,:,49316.0,53297.0,52927.0,51582.0,49787.0,42023.0,44223.0,46051.0,50389.0,52311.0,53863.0,55255.0,56072.0,55724.0,56006.0,56495.0,51069.0,53612.0,56276.0,57959.0,57823.0,57479.0,60265.0,:
Annual,Number,Total,Slovenia,:,:,:,:,:,:,:,:,:,:,7857.0,6756.0,6253.0,5964.0,5928.0,5898.0,6033.0,6062.0,6221.0,6575.0,6664.0,7228.0,18403 b,19505.0,21635.0,22724.0,20904.0,20475.0,20255.0,19629.0
Annual,Number,Total,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,19594.0,17983.0,18845.0,18659.0,19843.0,23841.0,27331.0,21754.0,21418.0,18010.0,:,:,:,23261.0,27502.0,28445.0,32986.0,45229.0
Annual,Number,Total,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,244650.0,205190.0,237000.0,280380.0,296405.0,287640.0,276525.0,282830.0,282575.0,:,:,:,:,:,:,:,:,:,:
